Ensembl	Gene	ID	Gene	Start	(bp)	Gene	End	(bp)	Ensembl	Transcript	ID	Transcript	Start	(bp)	Transcript	End	(bp)	Transcription	Start	Site	(TSS)	Ensembl	Exon	ID	Exon	Chr	Start	(bp)	Exon	Chr	End	(bp)	Exon	Rank	in	Transcript	cDNA	coding	start	cDNA	coding	end	Genomic	coding	start	Genomic	coding	end
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003340133	2651640	2651768	32	3946	4074	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003668328	2653835	2653900	33	4075	4140	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001624188	2655147	2655238	34	4141	4232	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001624503	2664825	2664990	35	4233	4398	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001660805	2665581	2665708	36	4399	4526	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001623462	2666686	2666782	37	4527	4623	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003629104	2668933	2669035	38	4624	4726	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003538674	2674541	2674642	39	4727	4828	2674541	2674642
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003576212	2677094	2677221	40	4829	4956	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001627598	2677733	2677867	41	4957	5091	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001801749	2679444	2679796	42	5092	5444	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001781867	2682550	2682678	44	5658	5786	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001661355	2685736	2685842	45	5787	5893	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001650793	2686166	2686269	46	5894	5997	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001782094	2688447	2688779	47	5998	6330	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001539466	2053563	2053611	1	1	49	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003492140	2504436	2504539	8	1114	1217	2504436	2504539
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001539391	2690900	2692159	48	6331	6630	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001389942	2680363	2680575	43	5445	5657	2680363	2680575
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00000936250	2115224	2115545	2	50	371	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001633479	2120325	2120430	3	372	477	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00000997453	2448976	2449115	4	478	617	2448976	2449115
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001788509	2457567	2457706	5	618	757	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001677895	2486104	2486262	6	758	916	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001773383	2493190	2493386	7	917	1113	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003674611	2512812	2512984	9	1218	1390	2512812	2512984
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003641511	2549943	2550033	10	1391	1481	2549943	2550033
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003520036	2556951	2556977	11	1482	1508	2556951	2556977
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003671284	2566422	2566582	12	1509	1669	2566422	2566582
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001631163	2567569	2567794	13	1670	1895	2567569	2567794
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001796396	2581590	2581797	14	1896	2103	2581590	2581797
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001730572	2582822	2582942	15	2104	2224	2582822	2582942
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003745309	2584503	2584617	16	2225	2339	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003711924	2585376	2585496	17	2340	2460	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003749463	2585835	2585904	18	2461	2530	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003712132	2593213	2593345	19	2531	2663	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001692129	2595874	2596003	20	2664	2793	2595874	2596003
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001785119	2597230	2597289	21	2794	2853	2597230	2597289
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001638034	2601854	2601960	22	2854	2960	2601854	2601960
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001768958	2605081	2605168	23	2961	3048	2605081	2605168
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001661913	2605679	2605786	24	3049	3156	2605679	2605786
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001723402	2606611	2606663	25	3157	3209	2606611	2606663
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001695663	2606984	2607130	26	3210	3356	2606984	2607130
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003733926	2608511	2608712	27	3357	3558	2608511	2608712
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003625447	2610541	2610699	28	3559	3717	2610541	2610699
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001647420	2611903	2612013	29	3718	3828	2611903	2612013
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003575728	2648475	2648507	31	3913	3945	2648475	2648507
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003340133	2651640	2651768	32	3946	4074	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003668328	2653835	2653900	33	4075	4140	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001624188	2655147	2655238	34	4141	4232	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001624503	2664825	2664990	35	4233	4398	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001660805	2665581	2665708	36	4399	4526	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001623462	2666686	2666782	37	4527	4623	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003629104	2668933	2669035	38	4624	4726	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003538674	2674541	2674642	39	4727	4828	2674541	2674642
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003576212	2677094	2677221	40	4829	4956	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001627598	2677733	2677867	41	4957	5091	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001801749	2679444	2679796	42	5092	5444	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001781867	2682550	2682678	43	5445	5573	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001661355	2685736	2685842	44	5574	5680	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001650793	2686166	2686269	45	5681	5784	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001782094	2688447	2688779	46	5785	6117	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001539466	2053563	2053611	1	1	49	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00000997431	2633629	2633712	30	3829	3912	2633629	2633712
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00003492140	2504436	2504539	8	1114	1217	2504436	2504539
ENSG00000151067	1970786	2697950	ENST00000399603	2053563	2692159	2053563	ENSE00001539391	2690900	2692159	47	6118	6417	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00000936250	2115224	2115545	2	50	371	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001633479	2120325	2120430	3	372	477	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00000997453	2448976	2449115	4	478	617	2448976	2449115
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001788509	2457567	2457706	5	618	757	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001677895	2486104	2486262	6	758	916	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001773383	2493190	2493386	7	917	1113	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00000997448	2504842	2504945	8	1114	1217	2504842	2504945
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003674611	2512812	2512984	9	1218	1390	2512812	2512984
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003641511	2549943	2550033	10	1391	1481	2549943	2550033
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003520036	2556951	2556977	11	1482	1508	2556951	2556977
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003671284	2566422	2566582	12	1509	1669	2566422	2566582
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001631163	2567569	2567794	13	1670	1895	2567569	2567794
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001796396	2581590	2581797	14	1896	2103	2581590	2581797
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001730572	2582822	2582942	15	2104	2224	2582822	2582942
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003745309	2584503	2584617	16	2225	2339	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003711924	2585376	2585496	17	2340	2460	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003749463	2585835	2585904	18	2461	2530	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003712132	2593213	2593345	19	2531	2663	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001692129	2595874	2596003	20	2664	2793	2595874	2596003
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001785119	2597230	2597289	21	2794	2853	2597230	2597289
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001638034	2601854	2601960	22	2854	2960	2601854	2601960
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001768958	2605081	2605168	23	2961	3048	2605081	2605168
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001661913	2605679	2605786	24	3049	3156	2605679	2605786
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001723402	2606611	2606663	25	3157	3209	2606611	2606663
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001695663	2606984	2607130	26	3210	3356	2606984	2607130
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003733926	2608511	2608712	27	3357	3558	2608511	2608712
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003625447	2610541	2610699	28	3559	3717	2610541	2610699
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001647420	2611903	2612013	29	3718	3828	2611903	2612013
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003575728	2648475	2648507	31	3913	3945	2648475	2648507
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003340133	2651640	2651768	32	3946	4074	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003668328	2653835	2653900	33	4075	4140	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001624188	2655147	2655238	34	4141	4232	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001624503	2664825	2664990	35	4233	4398	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001660805	2665581	2665708	36	4399	4526	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001623462	2666686	2666782	37	4527	4623	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003629104	2668933	2669035	38	4624	4726	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003576212	2677094	2677221	40	4886	5013	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001627598	2677733	2677867	41	5014	5148	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001801749	2679444	2679796	42	5149	5501	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001781867	2682550	2682678	43	5502	5630	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001661355	2685736	2685842	44	5631	5737	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001650793	2686166	2686269	45	5738	5841	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001782094	2688447	2688779	46	5842	6174	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001539466	2053563	2053611	1	1	49	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001649790	2674484	2674642	39	4727	4885	2674484	2674642
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001724521	2690900	2691293	47	6175	6474	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00000997431	2633629	2633712	30	3829	3912	2633629	2633712
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00000936250	2115224	2115545	2	50	371	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001633479	2120325	2120430	3	372	477	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00000997453	2448976	2449115	4	478	617	2448976	2449115
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001788509	2457567	2457706	5	618	757	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001677895	2486104	2486262	6	758	916	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001773383	2493190	2493386	7	917	1113	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00000997448	2504842	2504945	8	1114	1217	2504842	2504945
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003674611	2512812	2512984	9	1218	1390	2512812	2512984
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003641511	2549943	2550033	10	1391	1481	2549943	2550033
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003520036	2556951	2556977	11	1482	1508	2556951	2556977
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003671284	2566422	2566582	12	1509	1669	2566422	2566582
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001631163	2567569	2567794	13	1670	1895	2567569	2567794
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001796396	2581590	2581797	14	1896	2103	2581590	2581797
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001730572	2582822	2582942	15	2104	2224	2582822	2582942
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003745309	2584503	2584617	16	2225	2339	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003711924	2585376	2585496	17	2340	2460	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003749463	2585835	2585904	18	2461	2530	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003712132	2593213	2593345	19	2531	2663	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001692129	2595874	2596003	20	2664	2793	2595874	2596003
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001785119	2597230	2597289	21	2794	2853	2597230	2597289
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001638034	2601854	2601960	22	2854	2960	2601854	2601960
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001768958	2605081	2605168	23	2961	3048	2605081	2605168
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001661913	2605679	2605786	24	3049	3156	2605679	2605786
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001723402	2606611	2606663	25	3157	3209	2606611	2606663
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001695663	2606984	2607130	26	3210	3356	2606984	2607130
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003733926	2608511	2608712	27	3357	3558	2608511	2608712
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003625447	2610541	2610699	28	3559	3717	2610541	2610699
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001647420	2611903	2612013	29	3718	3828	2611903	2612013
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003340133	2651640	2651768	31	3907	4035	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003668328	2653835	2653900	32	4036	4101	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001624188	2655147	2655238	33	4102	4193	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001624503	2664825	2664990	34	4194	4359	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001660805	2665581	2665708	35	4360	4487	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001623462	2666686	2666782	36	4488	4584	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003629104	2668933	2669035	37	4585	4687	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00003576212	2677094	2677221	39	4847	4974	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001627598	2677733	2677867	40	4975	5109	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001801749	2679444	2679796	41	5110	5462	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001781867	2682550	2682678	42	5463	5591	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001661355	2685736	2685842	43	5592	5698	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001650793	2686166	2686269	44	5699	5802	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001782094	2688447	2688779	45	5803	6135	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001539466	2053563	2053611	1	1	49	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001649790	2674484	2674642	38	4688	4846	2674484	2674642
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001724521	2690900	2691293	46	6136	6435	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000399649	2053563	2691293	2053563	ENSE00001539465	2634297	2634374	30	3829	3906	2634297	2634374
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00000936250	2115224	2115545	2	50	371	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001633479	2120325	2120430	3	372	477	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00000997453	2448976	2449115	4	478	617	2448976	2449115
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001788509	2457567	2457706	5	618	757	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001677895	2486104	2486262	6	758	916	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001773383	2493190	2493386	7	917	1113	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00000997448	2504842	2504945	8	1114	1217	2504842	2504945
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003674611	2512812	2512984	9	1218	1390	2512812	2512984
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003641511	2549943	2550033	10	1391	1481	2549943	2550033
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003520036	2556951	2556977	11	1482	1508	2556951	2556977
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003671284	2566422	2566582	12	1509	1669	2566422	2566582
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001631163	2567569	2567794	13	1670	1895	2567569	2567794
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001796396	2581590	2581797	14	1896	2103	2581590	2581797
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001730572	2582822	2582942	15	2104	2224	2582822	2582942
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003745309	2584503	2584617	16	2225	2339	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003711924	2585376	2585496	17	2340	2460	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003749463	2585835	2585904	18	2461	2530	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003712132	2593213	2593345	19	2531	2663	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001692129	2595874	2596003	20	2664	2793	2595874	2596003
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001638034	2601854	2601960	22	2854	2960	2601854	2601960
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001768958	2605081	2605168	23	2961	3048	2605081	2605168
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001661913	2605679	2605786	24	3049	3156	2605679	2605786
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001723402	2606611	2606663	25	3157	3209	2606611	2606663
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001695663	2606984	2607130	26	3210	3356	2606984	2607130
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003733926	2608511	2608712	27	3357	3558	2608511	2608712
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003625447	2610541	2610699	28	3559	3717	2610541	2610699
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001647420	2611903	2612013	29	3718	3828	2611903	2612013
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001600371	2634297	2634380	30	3829	3912	2634297	2634380
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003575728	2648475	2648507	31	3913	3945	2648475	2648507
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003340133	2651640	2651768	32	3946	4074	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003668328	2653835	2653900	33	4075	4140	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001624188	2655147	2655238	34	4141	4232	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001624503	2664825	2664990	35	4233	4398	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001660805	2665581	2665708	36	4399	4526	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001623462	2666686	2666782	37	4527	4623	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003629104	2668933	2669035	38	4624	4726	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003538674	2674541	2674642	39	4727	4828	2674541	2674642
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00003576212	2677094	2677221	40	4829	4956	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000327702	2053563	2691293	2053563	ENSE00001627598	2677733	2677867	41	4957	5091	2677733	2677867
